place_id,place_titl,avg_sentim,review_cou,lat,lng,x_3857,y_3857
ChIJNztwAtqxfkcRNt7DMjCg0E4,Trattoria Pizzer¨ªa Da Gioia,0.771337500000000,"8",45.435411400000000,12.336667800000001,1373311.577581774909049,5690330.548309177160263
ChIJO1EoMsOxfkcRwRDx9wSIG6o,UniCredit,0.149850000000000,"8",45.441858500000002,12.332830400000001,1372884.400167804444209,5691353.372511231340468
ChIJO1ca3xaxfkcRuhZvMpxsQMM,DHL STORE VENEZIA,0.500087500000000,"8",45.442545299999999,12.332264600000000,1372821.415599913569167,5691462.339344757609069
ChIJOUCDZs-xfkcRLlt5Lp8M92s,Trattoria Dona Onesta,0.971575000000000,"8",45.435815499999997,12.326347699999999,1372162.749304838711396,5690394.654826553538442
ChIJOW2izsCxfkcRGEh4KrIPcpc,Trattoria Povoledo Venezia,0.635050000000000,"8",45.441849499999996,12.323127299999999,1371804.256016688188538,5691351.944591232575476
ChIJOe64b1WxfkcRXPmPkjYpQN4,San Basegio Ristorante,0.537737500000000,"8",45.431288799999997,12.320831099999999,1371548.644201928749681,5689676.564321740530431
ChIJOyxVItixfkcRxy3RCcoLHPA,Baby's Boutique,0.477550000000000,"2",45.435581900000003,12.341799800000000,1373882.869208525633439,5690357.596412593498826
ChIJP08H-CeufkcR4kJVY2m7DFs,Trattoria da Nino Venezia,0.549350000000000,"6",45.434909800000000,12.342625399999999,1373974.774580124299973,5690250.975007831119001
ChIJPWQtJtuxfkcRbiWXiNzcT7A,VizioVirt¨´ Cioccolateria,0.735483333333333,"12",45.438184300000003,12.338510800000000,1373516.739403306506574,5690770.451039005070925
ChIJP_f42tixfkcR3B35wmCYKPk,6342 Alla Corte Ristorante,0.712437500000000,"8",45.438569899999997,12.341591700000000,1373859.703622491331771,5690831.625708138570189
ChIJPcR-146xfkcRLMwCNrpRBHQ,Fortuny,0.217812500000000,"8",45.432578599999999,12.333722000000000,1372983.652625795686617,5689881.165150634944439
ChIJPy3OnHOvfkcR1GUibT72EIc,Oldest Mask store,0.587985714285714,"7",45.435483699999999,12.343031699999999,1374020.003689233912155,5690342.017964164726436
ChIJQ0xy5texfkcRIxbnPrpBLcE,Bancomat,-0.071300000000000,"6",45.441442199999997,12.333537900000000,1372963.158707540482283,5691287.323516864329576
ChIJQ1g5T9uxfkcRQPPcH1EzEkg,Venice General Store,0.648737500000000,"8",45.439391299999997,12.332788799999999,1372879.769276987295598,5690961.940569837577641
ChIJQ4ectXixfkcR7D86oYJCkUU,Aldo Coppola - Venezia,0.676412500000000,"8",45.438511400000003,12.337063000000001,1373355.571044536074623,5690822.344773186370730
ChIJMWjvGdixfkcRj4arXTMU7c0,Trattoria Alla Rivetta,0.454871428571428,"7",45.434939999999997,12.342126700000000,1373919.259550065966323,5690255.765884355641901
ChIJL5RmIy2wfkcRTec0EaSDjbY,Trattoria Altanella,0.928800000000000,"7",45.425406700000003,12.328573199999999,1372410.490831599105150,5688743.546739033423364
ChIJL6R_cQCxfkcRswxSbkqf754,Benches,0.000000000000000,"1",45.442176400000001,12.323830500000000,1371882.535882614087313,5691403.809964822605252
ChIJLSXSmtixfkcRURR_PbcCfyY,Al Gobbo di Rialto,0.695400000000000,"7",45.438259899999998,12.334059000000000,1373021.167294193059206,5690782.444794923067093
ChIJL_OB4cexfkcRkjduhNYGIw8,Trattoria Ai Tre Ponti,0.941425000000000,"8",45.436992099999998,12.319885899999999,1371443.425019230926409,5690581.313536721281707
ChIJLbrmd9exfkcR4YVP0azgB4g,Clock Tower,0.796687500000000,"8",45.434758700000003,12.338966800000000,1373567.501091108191758,5690227.004799895919859
ChIJM9nwCduxfkcR06Ogyho2zak,Intesa Sanpaolo S.p.A.,0.222937500000000,"8",45.435512799999998,12.334370699999999,1373055.865579473320395,5690346.634385465644300
ChIJMT1dFdmxfkcRZ7Jl1r8Uhd0,Baci & Pasta,0.929187500000000,"8",45.438261199999999,12.339456800000001,1373622.047641597222537,5690782.651036898605525
ChIJMYhZ3UOxfkcRy9z-DwuMASQ,Bacaro Vintido',0.957328571428571,"7",45.435700699999998,12.326234700000001,1372150.170202379114926,5690376.442881343886256
ChIJMZO1D9GxfkcRQWaeW2l6vmQ,Club del Doge,0.948400000000000,"8",45.431637400000000,12.333325300000000,1372939.492183797992766,5689731.862239430658519
ChIJMasuBtexfkcRJCxPSAYJlVY,Giardini Reali,0.800114285714286,"7",45.432983900000004,12.338291500000000,1373492.327038975665346,5689945.458809558302164
ChIJN62j2zzle0cRJB6WCKWWcO4,Panificio Giovanni Volpe,0.899471428571428,"7",45.444580400000000,12.325498700000001,1372068.239057155558839,5691785.233567990362644
ChIJN6Zo4i-ufkcRpqOGA5homd8,Hopera - Italian Food,0.927200000000000,"24",45.432282399999998,12.354831500000000,1375333.551416696747765,5689834.178564358502626
ChIJN7kFlOmxfkcRGo4FBCupIBo,Ospedale S. Raffaele Arcangelo Fatebenefratelli,0.166033333333333,"6",45.447401100000000,12.330854900000000,1372664.488513742340729,5692232.792378292419016
ChIJTfB9J8exfkcRg9fLW8cxbH8,Trattoria Marciana,0.009025000000000,"8",45.440435899999997,12.323367599999999,1371831.006090325769037,5691127.668784470297396
ChIJSZprC8ixfkcR4AuLYzIb53k,Rio Novo,0.744237500000000,"8",45.436607100000003,12.320010999999999,1371457.351087528979406,5690520.235763926059008
ChIJSap6otmxfkcREEKsJmwKNgY,Cantina Canaletto S.R.L.,0.920685714285714,"7",45.436796600000001,12.338916500000000,1373561.901720721507445,5690550.298667550086975
ChIJSayMSMKxfkcRZi6o2e5uQKQ,CentroMarca Banca Credito Cooperativo di Treviso e Venezia - Filiale di Venezia,-0.167400000000000,"4",45.441416900000000,12.333609900000001,1372971.173710877774283,5691283.309505291283131
ChIJT88FttuxfkcRNZ3xtPkvqFA,Rivo Alto,0.454375000000000,"8",45.437789500000001,12.336090799999999,1373247.346235586795956,5690707.817241393961012
ChIJT9jLEvGxfkcRYG_rLX2PDSE,SKB Venezia Halal Food,0.443150000000000,"8",45.438780700000002,12.329265599999999,1372487.568447024561465,5690865.068883461877704
ChIJU5rb3c6xfkcRxJm2GopOadY,iQueen Store - negozio vodafone & Iliad - DHL Express,0.025587500000000,"8",45.435229800000002,12.323965200000000,1371897.530618023825809,5690301.739392719231546
ChIJUR8_GduxfkcRtaiBlOfjUog,La Porta d'Acqua,0.807375000000000,"8",45.437262599999997,12.333769600000000,1372988.951433557085693,5690624.226870493963361
ChIJUWG0ituxfkcRHbbE9ThKtV0,La Bottega del Tartufo Venezia 1,0.376075000000000,"8",45.439911799999997,12.336937700000000,1373341.622712339507416,5691044.518719445914030
ChIJUfx0iauxfkcRIjpdmRIteOs,L.G.R Flagship Store Venezia,0.491257142857143,"7",45.435446200000001,12.338452999999999,1373510.305136738577858,5690336.068971155211329
ChIJV-PrrtixfkcRdIL-t7XP96k,Trattoria Bandierette,0.921350000000000,"6",45.438661900000000,12.343610300000000,1374084.413146606879309,5690846.221385988406837
ChIJQ92TITSxfkcRFR_uDJP2BNY,Gio's,0.811528571428571,"7",45.432064099999998,12.335474899999999,1373178.784561207285151,5689799.549512938596308
ChIJQSPE9SaufkcRW3icByzh-pM,Trattoria Da Jonny,0.683550000000000,"8",45.436329800000003,12.347589800000000,1374527.409060218604282,5690476.244161318987608
ChIJQVaZqtKxfkcRy8s8y5RdwYk,Ristorante Casa Cappellari,0.815800000000000,"6",45.438352100000003,12.333553800000001,1372964.928687444422394,5690797.072122172452509
ChIJQfszIQCxfkcReCBDn8pYg5g,Ristorante 369,0.552562500000000,"8",45.435196800000000,12.339560700000000,1373633.613736690487713,5690296.504302214831114
ChIJQwQEE_uxfkcRZSG9wOt8bX0,Edmond Ã  Venise concept store,-0.075550000000000,"4",45.430761799999999,12.329128499999999,1372472.306544836843386,5689592.967716547660530
ChIJQx2MzdmxfkcRsPmiaPMGA2c,Ristorante Centrale Pizzeria,0.848512500000000,"8",45.435354799999999,12.339397000000000,1373615.390736047411337,5690321.569308751262724
ChIJR1tJ7uKxfkcRU5NRHF745io,Ravioleria Venezia,0.107171428571429,"7",45.434149900000001,12.332009200000000,1372792.984601964941248,5690130.426611009053886
ChIJR9tar4OxfkcR7z8FMmc0cMY,Banco BPM,0.170000000000000,"2",45.435189999999999,12.334289999999999,1373046.882096566027030,5690295.425556672737002
ChIJE7NVSMWxfkcR6ySS0V24uE8,Campiello delle Erbe,0.132262500000000,"8",45.436760000000000,12.330411000000000,1372615.073791779112071,5690544.492315236479044
ChIJRWywcNuxfkcRg3m0dxfT4FU,UniCredit,0.161514285714286,"7",45.437120800000002,12.336154199999999,1373254.403891303110868,5690601.731056564487517
ChIJRY06z9mxfkcRiZTLdZbwt9s,Trattoria Do Forni,0.939285714285714,"7",45.435493500000000,12.339277400000000,1373602.076924948720261,5690343.572634991258383
ChIJRYJmKtqxfkcR3h-L56zQ18o,Ristorante da Mario alla Fava,0.884633333333333,"12",45.437206000000003,12.337281000000001,1373379.838693529134616,5690615.247575505636632
ChIJR_1cWNexfkcR2XWwEQtEKVA,Caf¨¦ Venezia,-0.176400000000000,"8",45.435053400000001,12.337523400000000,1373406.822538097156212,5690273.755489947274327
ChIJRf6ilsexfkcR4Rj0vhtVtxI,Giardini Papadopoli,0.570450000000000,"6",45.438298300000000,12.320654500000000,1371528.985179854556918,5690788.536867574788630
ChIJS3fuHcGxfkcROVlPzAAsJxo,Euronet ATM (Forexchange),0.000000000000000,"1",45.441729199999997,12.322938499999999,1371783.238896826514974,5691332.858082471415401
ChIJGXlWOsWxfkcRFqEuLslHNJc,Pizzeria Cico,0.300825000000000,"8",45.437313400000001,12.330464900000001,1372621.073912332998589,5690632.286033385433257
ChIJHV_WQcSxfkcROHyKct-aDw8,La Foglia d'Oro,0.485960000000000,"5",45.439550699999998,12.327822500000000,1372326.923289860598743,5690987.229551446624100
ChIJHXLvhcGxfkcRNyGq_cishhw,Trilab Venezia,0.461000000000000,"8",45.443888100000002,12.327543900000000,1372295.909679725766182,5691675.390154348686337
ChIJHbND786xfkcRj9nhPj_lHjg,Lanterna Magica Negozio di Giocattoli Venezia,0.181971428571429,"7",45.433230700000003,12.325294200000000,1372045.474221288226545,5689984.609479910694063
ChIJHe_jEduxfkcRhnNhPF66afs,Ristorante Caff¨¨ Saraceno,0.970216666666667,"12",45.437925800000002,12.335238199999999,1373152.435237736441195,5690729.440764847211540
ChIJI9T_mcaxfkcRshWDz2Twlyo,Trattoria Agli Amici,0.926950000000000,"8",45.437873300000000,12.321484200000000,1371621.346961365779862,5690721.111815293319523
ChIJIQAAwNCxfkcR4eikGBEtFb8,BNL BNP Paribas,0.193937500000000,"8",45.434715799999999,12.336533800000000,1373296.660770008340478,5690220.199239649809897
ChIJIQgbA9ixfkcR39BwJjnROhc,AeRasse,0.903787500000000,"8",45.434707500000002,12.341863200000001,1373889.926864241948351,5690218.882546774111688
ChIJIV7MIrixfkcR7bQgjW3Rg1o,INTESA SANPAOLO SPA - ATM,0.047042857142857,"7",45.437260299999998,12.319655200000000,1371417.743612704798579,5690623.861987307667732
ChIJIW3b0ByvfkcR5RClte2UFwE,Cleopatra,0.571500000000000,"7",45.434264800000001,12.347761400000000,1374546.511484838789329,5690148.653919391334057
ChIJIWE8wNmxfkcRVtU71JwCZuI,Campiello San Zulian,0.455014285714286,"7",45.435932899999997,12.338444100000000,1373509.314393270295113,5690413.279275739565492
ChIJIakmRcKxfkcR9LsJBnjjF9Q,Trattoria Storica,0.893612500000000,"8",45.442459599999999,12.338195400000000,1373481.629235910484567,5691448.742216945625842
ChIJE7IZRNuxfkcRHdDuaYosSmE,Sora Al Ponte,0.761014285714286,"7",45.439445200000002,12.333273300000000,1372933.703570276731625,5690970.491854871623218
ChIJE8fuDBCxfkcRhpuO0iywaxs,Trattoria Al Bomba,0.929342857142857,"7",45.440888700000002,12.335362099999999,1373166.227722645504400,5691199.507508736103773
ChIJEQLvmaCxfkcRQGkJPDgDzns,Oficina Ormesini,0.979962500000000,"8",45.445398500000003,12.329040900000001,1372462.554957443382591,5691915.038709828630090
ChIJEatM-CeufkcRczNdyxr4XLE,TRATTORIA ZACCARIA,0.874312500000000,"8",45.434902999999998,12.342759600000001,1373989.713655789149925,5690249.896267775446177
ChIJEbIZRNuxfkcRwXqY8Zf2GJY,Vineria Pizzeria,-0.069128571428571,"7",45.439312700000002,12.333200900000000,1372925.644039143109694,5690949.470621517859399
ChIJEyPGeCevfkcR4_-jdaho4VM,?ffentlich Brunnen kostenloses Trinkwasser,0.000000000000000,"7",45.429186299999998,12.356698900000000,1375541.429433803539723,5689343.055006096139550
ChIJF-6zwtSxfkcRb-oypn1GfjI,Ai 3 San Marchi,0.692442857142857,"7",45.441798700000000,12.334196199999999,1373036.440328329801559,5691343.884780406020582
ChIJFQCJjjixfkcRMsVlgmqG0lM,Pizza a domicile,0.222600000000000,"4",45.439751500000000,12.324850899999999,1371996.126291019376367,5691019.086789311841130
ChIJKezuL8OxfkcRicdEQ1XAKQY,Noval Salon,0.850828571428571,"7",45.443539899999998,12.330610399999999,1372637.270898243645206,5691620.143694839440286
ChIJFV63ZdmxfkcRFklML6Yr3x0,Pasticceria Ponte delle Paste - Venezia,0.898100000000000,"8",45.438105499999999,12.338336800000000,1373497.369811908574775,5690757.949627981521189
ChIJFWEtfQ2xfkcR-fjNV3mrZ9o,i&s Farm ll Biologico di Sant'Erasmo,0.221842857142857,"7",45.441531900000001,12.333925199999999,1373006.272746324772015,5691301.555026945658028
ChIJFXsk8SWufkcRBU8kXAMc5rc,TRATTORIA PIZZERIA AE DO MARIE,0.961050000000000,"6",45.436900399999999,12.347954000000000,1374567.951618765713647,5690566.765883942134678
ChIJG0PjSS2wfkcR4_yhPfq6Jdw,Trattoria Ai Cacciatori,0.916250000000000,"6",45.426118000000002,12.327700600000000,1372313.353443932952359,5688856.367842041887343
ChIJJyHZXLixfkcRJ6JsqGwKVF8,Locale Storico Veneto,0.254466666666667,"3",45.441353100000001,12.334675900000001,1373089.840288063511252,5691273.187223231419921
ChIJK1avFQCxfkcRmfMGxR9jSEA,???????????? ???? ?????? ????????,0.000000000000000,"1",45.440847400000003,12.315515100000001,1370956.869788871612400,5691192.955057033337653
ChIJK2YDvCGxfkcRnjgNKZxifOA,Parrucchieri Andya??s Boutique,0.943057142857143,"7",45.440820400000000,12.336557700000000,1373299.321305838180706,5691188.671374491415918
ChIJK36k0ZGxfkcR5vdW3Zygijo,Trattoria Pizzeria da Sara,0.940425000000000,"8",45.435803499999999,12.325306899999999,1372046.887978821061552,5690392.751137168146670
ChIJK5_Nd9exfkcRs5NFdiK-NYo,HERMÃS Venice Store,0.124500000000000,"7",45.433353500000003,12.336867500000000,1373333.808084086049348,5690004.089698964729905
ChIJK6iBP9exfkcRkwD7q8Uwaik,Caff¨¨ Florian,0.740383333333333,"12",45.433609400000002,12.338222999999999,1373484.701653856318444,5690044.684200439602137
ChIJK7JefsexfkcRjXIbYSbG8DM,Nike Store Venezia,0.139387500000000,"8",45.439368700000003,12.319640800000000,1371416.140612037619576,5690958.355061289854348
ChIJK9EyJMSxfkcRO6yQGvr5dyc,??? Inside Out ??? - Salone Parrucchieri Venezia,0.950250000000000,"8",45.433517899999998,12.324382200000001,1371943.950845684856176,5690030.169146531261504
ChIJKSkPZdyxfkcRfRbBCZoU30U,BEPI ANTICO 54 da LORIS,0.622085714285714,"7",45.440804399999998,12.336536499999999,1373296.961332633392885,5691186.132896915078163
ChIJKUqA8EuxfkcRRPdiPLLbxpo,Museum Cafe at Peggy Guggenheim Collection,0.691700000000000,"16",45.430573799999998,12.331537300000001,1372740.452934259548783,5689563.145966586656868
ChIJKVRRjMWxfkcR41EuHgNTCYI,Bottega del Caff¨¨ Dersut,0.879125000000000,"8",45.436495999999998,12.326523999999999,1372182.374931065365672,5690502.610541253350675
ChIJKWHjqNmxfkcR-7L6s4LFDuI,Trattoria Da Gigi,0.946337500000000,"8",45.436882400000002,12.339742299999999,1373653.829356218455359,5690563.910295112058520
ChIJKZFnGQCxfkcRRVmLTc7Ec1c,Resto,0.771300000000000,"1",45.435232499999998,12.341509900000000,1373850.597688144305721,5690302.167718441225588
ChIJKb1DxtmxfkcRXewj8GkDL-Q,A la Bricola,0.042487500000000,"8",45.435756499999997,12.338949200000000,1373565.541868070606142,5690385.295024300925434
ChIJKw1BaduxfkcRoRCavgDEtMI,Farini,0.834550000000000,"8",45.438346799999998,12.333893200000000,1373002.710522619541734,5690796.231288178823888
ChIJJch5bVGxfkcRVBYeAA5vZXg,Croff,0.168600000000000,"8",45.438509600000003,12.337054300000000,1373354.602564966073260,5690822.059206110425293
ChIJIy8iMNCxfkcRbBixeereDMg,Bacaro e Trattoria da Fiore,0.890416666666667,"6",45.433852399999999,12.330469900000001,1372621.630509787006304,5690083.232490633614361
ChIJJ8xRT8-xfkcRe16Z-PdVL3U,Bancomat Unicredit,0.168242857142857,"7",45.435432300000002,12.324967700000000,1372009.128407543990761,5690333.863878750242293
ChIJJWMGsgGxfkcR2b83aKyRpqU,FOPE Flagship Store Venezia,0.400425000000000,"8",45.434189900000000,12.337645800000001,1373420.448043770389631,5690136.772057931870222
ChIJJ9RRQA-vfkcRqfQ-gpkAEtU,Frutta Verdura,0.112071428571429,"7",45.435608000000002,12.345483200000000,1374292.903420913498849,5690361.736921266652644
ChIJWWUC3UixfkcRh1qGMpqX-gM,Royal Garden,0.397750000000000,"4",45.432985899999998,12.338293900000000,1373492.594205753412098,5689945.776075242087245
ChIJLxuh8t2xfkcRcYTxcs_7CFs,Bar Gelateria pizzeria,-0.784500000000000,"1",45.443763599999997,12.338794900000000,1373548.365270640701056,5691655.636570644564927
ChIJXbTnv9CxfkcRd4V3lDUhSQw,Restaurant Anonimo Veneziano,0.961100000000000,"1",45.434117700000002,12.334594800000000,1373080.812277359887958,5690125.318529503419995
ChIJiWB1GtixfkcR1g595YQMoaY,Il Ridotto Restaurant,0.571900000000000,"1",45.435181300000004,12.341701199999999,1373871.893106733448803,5690294.045397127047181
ChIJa4mz6ZixfkcRc_Zsi3ZwG2c,Bar Laguna,0.742500000000000,"2",45.443401399999999,12.324914500000000,1372003.206210633972660,5691598.168962973169982
ChIJ4bQcVlWxfkcRNTc2TirrjhA,Caff¨¨ Poggi dal 1919,0.896033333333333,"6",45.430659800000001,12.329321699999999,1372493.813470457913354,5689576.787818605080247
ChIJ2STVa_KxfkcRuSMGAyXWXmY,Osteria Da Noi 2019,0.984700000000000,"6",45.434273400000002,12.347852200000000,1374556.619294602889568,5690150.018192878924310
ChIJq1_zPoKxfkcR3Z_fgeJXzA0,BB - Parrucchieri,-0.739000000000000,"2",45.436272899999999,12.342278800000001,1373936.191244615707546,5690467.217422133311629
ChIJoapdvcWxfkcRYB83-PdD1X4,L'archivio,0.982800000000000,"8",45.437270699999999,12.327277700000000,1372266.276431276462972,5690625.511894013732672
ChIJx1VMWs-xfkcRaHrmdccQx4M,Impronta Restaurant Venice,0.726100000000000,"1",45.435856000000001,12.325378000000001,1372054.802794616902247,5690401.079781223088503
ChIJQ4y47s6xfkcRm_zwwuAk-T8,L'Osteria San Barnaba,0.903000000000000,"1",45.432726400000000,12.324362199999999,1371941.724455868825316,5689904.610946614295244
ChIJMRcIMdCxfkcRzHVfq_x9SgI,Bar all'Angolo,0.891233333333333,"6",45.433805999999997,12.330652000000001,1372641.901789060560986,5690075.871816640719771
ChIJkWsQ0tuxfkcRzDTWuEfXfdg,Caff¨¨ Rialto,0.910400000000000,"4",45.437548200000002,12.336843800000000,1373331.169812154257670,5690669.535959285683930
ChIJ8_8dFyaufkcR7JMR2_IHCXM,Cantina Antica Vigna Barwine di Benettelli Ferdinando,0.119950000000000,"4",45.434641999999997,12.347172000000000,1374480.899776965612546,5690208.491784480400383
ChIJqYxb0tmxfkcRT8DsjCNJZno,Caff¨¨ Vero,0.821300000000000,"2",45.435226399999998,12.339397000000000,1373615.390736047411337,5690301.200019617564976
ChIJ--1e-luvfkcRBdKpK0JtAiA,Prebateo,0.913966666666667,"6",45.435586100000002,12.345355800000000,1374278.721317786723375,5690358.262701214291155
ChIJKWw021SxfkcRdpfo6Dj1s-U,Tango Bar Venezia,0.977100000000000,"4",45.436357000000001,12.320074999999999,1371464.475534939905629,5690480.559231420978904
ChIJr6O5GmWxfkcRj7m31gy9rXk,Da Mario & I Fioi,0.690800000000000,"2",45.439711899999999,12.340673000000001,1373757.434406299842522,5691012.804177649319172
ChIJZdldC-CxfkcRerZ75BImlNU,Bar Santa Croce,0.638700000000000,"8",45.440592799999997,12.322645100000001,1371750.577758227707818,5691152.561598694883287
ChIJ1eNypSevfkcRPP62CI0ZpH0,SMALL GROCERY SHOP,0.952700000000000,"2",45.434369500000003,12.347696700000000,1374539.309113784460351,5690165.263170052319765
ChIJ4SjT2s6xfkcRfdU0tYuMN4s,Majer - Santa Margherita Bakery Pastry Coffee Bar,0.924833333333333,"6",45.433412300000001,12.324298400000000,1371934.622272356180474,5690013.417375864461064
ChIJ2eKjbcixfkcR9U0eo0hX_0M,Majer - Piazzale Roma bakery pastry coffee bar,0.960666666666667,"6",45.436141999999997,12.320126000000000,1371470.152828970225528,5690446.451197297312319
ChIJp1ItsNmxfkcR-8zfdU1E6Pg,Pizzeria Birreria Barbanera,0.988000000000000,"4",45.436421799999998,12.339539400000000,1373631.242631536442786,5690490.839259750209749
ChIJJaEFR9yxfkcRlm5WW2N6g4Q,Minimarket Coop,0.835700000000000,"2",45.441330800000003,12.337491900000000,1373403.315974137280136,5691269.649186904542148
