place_id,place_title,avg_sentiment,review_count,lat,lng,geometry,x_3857,y_3857
ChIJ--1e-luvfkcRBdKpK0JtAiA,Prebateo,0.4355,10,45.4355861,12.3453558,POINT (12.3453558 45.435586099999995),1374278.7213177865,5690358.262701214
ChIJ-0AUBqmxfkcRUZrym8diCjU,Super Zaz¨¤ - Comic Shop and Vegan Bar,0.7896857142857143,14,45.437368,12.3204793,POINT (12.320479299999999 45.437368),1371509.4820050676,5690640.948055135
ChIJ-0Lez3hiwokRyWaRo3Qw0Ks,Northwell Health,-0.5719,1,40.7539312,-73.7083135,POINT (-73.7083135 40.7539312),-8205171.926050972,4976114.043681498
ChIJ-0gENwCxfkcRq5KsSZ142x0,Fusina Restaurant,-0.2701125,8,45.4202618,12.2565422,POINT (12.2565422 45.4202618),1364392.036590269,5687927.543382444
ChIJ-4jbbQCxfkcRIACAnfq5_Jo,Fish market,-0.081025,4,45.440379,12.3159547,POINT (12.315954699999999 45.440379),1371005.8058370245,5691118.641388385
ChIJ-6E3ZMWxfkcRd4cCWPhkN5o,Caffe Dei Frari,0.9483,6,45.4373345,12.3272515,POINT (12.3272515 45.4373345),1372263.359860618,5690635.633443728
ChIJ-6fKyyC0fkcRtm3qVQtyvs8,Trattoria Belvedere,0.2115166666666666,12,45.4766883,12.231101,POINT (12.231100999999999 45.4766883),1361559.935161099,5696881.098380712
ChIJ-Y0oyMWxfkcR7QIwLAEhQoc,Campo San Stin,0.0825999999999999,10,45.4379975,12.3268917,POINT (12.3268917 45.437997499999994),1372223.3071078302,5690740.815742758
ChIJ-aUb-u6xfkcRmEK5Dpevakw,Despar,0.6711833333333334,12,45.4361498,12.3392635,POINT (12.3392635 45.436149799999995),1373600.5295840267,5690447.688602776
ChIJ-zM-I8KxfkcRD-Aamsp_q7s,Goppion Caffetteria,0.64025,16,45.4440395,12.3286918,POINT (12.3286918 45.444039499999995),1372423.6933232073,5691699.411840179
ChIJ01BjfdCxfkcRlnsWjSs7NtU,Al Vecio Canton,0.985,1,45.4359757,12.3425492,POINT (12.342549199999999 45.4359757),1373966.2920349261,5690420.069118641
ChIJ03wUaMaxfkcR8U1wvAXc-cs,Trattoria Pizzeria San Toma',0.9636333333333336,3,45.4360244,12.3270001,POINT (12.3270001 45.4360244),1372235.3741406323,5690427.794950823
ChIJ04eNJOmvfkcRG6Py76eHhSM,Acquerello Restaurant Venice,0.2966285714285714,7,45.412185,12.3352132,POINT (12.3352132 45.412185),1373149.6522504666,5686646.678000152
ChIJ0R47P1WxfkcRc7Tit9CJS4I,Muschieri Venezia flagship store,0.0037,16,45.4343128,12.3361901,POINT (12.3361901 45.4343128),1373258.4002610226,5690156.268471742
ChIJ0TUq0MSxfkcRoeISOD1A4ps,Trattoria Antiche Carampane,0.9561,2,45.4386525,12.3311096,POINT (12.3311096 45.438652499999996),1372692.8415880473,5690844.730087378
ChIJ0X82SduxfkcR9IV-rzV2xTk,Ostaria al Garanghelo,0.9896,1,45.4393384,12.3327168,POINT (12.3327168 45.4393384),1372871.7542736502,5690953.547943674
ChIJ0XV8_NmxfkcRCh2nR-5OjGM,Trattoria le Colonete,0.9811,1,45.435243,12.3370143,POINT (12.3370143 45.435243),1373350.1497853345,5690303.833429779
ChIJ0aFM2dCxfkcRwJXerh4XVQc,FERRAGAMO Venice Store,0.9395,1,45.4328999,12.335295,POINT (12.335294999999999 45.432899899999995),1373158.7581848134,5689932.133660969
ChIJ0aMhWsKxfkcR5qtwuNrNGDw,Trattoria Della Maddalena,0.9666,1,45.4435651,12.3305993,POINT (12.3305993 45.4435651),1372636.0352518954,5691624.1419912055
ChIJ0c1CtrmxfkcRZvnl2JFuud4,Intesa Sanpaolo S.p.A.,-0.4588,1,45.4372982,12.3196331,POINT (12.319633099999999 45.4372982),1371415.2834519583,5690629.874629556
ChIJ0ebQM9ixfkcRDTR5teRWxMo,All'Angelo Art Caf¨¦,0.9267,2,45.4357261,12.339913,POINT (12.339913 45.4357261),1373672.8315932967,5690380.472350351
ChIJ0wOpfpu2fkcR8gwGfC__9tE,Trattoria di Pesce,0.20422,10,45.47084,12.2246591,POINT (12.2246591 45.470839999999995),1360842.826133358,5695952.694855765
ChIJ1RJuVPCxfkcREhdHIabY_4M,Pizzeria Trattoria Conca D'Oro,0.3513666666666666,6,45.4351411,12.3413051,POINT (12.3413051 45.435141099999996),1373827.7994564301,5690287.668110947
ChIJ1eNypSevfkcRPP62CI0ZpH0,SMALL GROCERY SHOP,0.6598571428571428,14,45.4343695,12.3476967,POINT (12.3476967 45.434369499999995),1374539.3091137845,5690165.263170052
ChIJ20nF8DCufkcRig79nN4RFr0,Il Bello Delle Donne - Parrucchiera,0.0,1,45.4311273,12.3569085,POINT (12.3569085 45.4311273),1375564.761999074,5689650.945924295
ChIJ25RP5s-xfkcRwOewhq7HKJg,Pisanino Restaurant,0.9659714285714286,14,45.4316136,12.3304038,POINT (12.3304038 45.4316136),1372614.2722914454,5689728.086868725
ChIJ25omts-xfkcREn6YRo0uh4Q,Palazzina The Restaurant,0.940425,16,45.4340131,12.3280716,POINT (12.3280716 45.4340131),1372354.6529750172,5690108.725216522
ChIJ25yBSgCxfkcR2_4rMqqn9vw,Supermarket Despar,0.1460125,16,45.4393463,12.3333856,POINT (12.3333856 45.4393463),1372946.2047490927,5690954.801284321
ChIJ2Q9KT9ikfkcRsfHSFjBfP1A,Trattoria SCARPA,0.81255,4,45.3491588,12.3193724,POINT (12.319372399999999 45.3491588),1371386.2624607086,5676657.906042846
ChIJ2S04siKxfkcRO7EL0_GdqN4,Dudubags store,0.2579625,16,45.4351961,12.339003,POINT (12.339003 45.4351961),1373571.530856675,5690296.393254875
ChIJ2STVa_KxfkcRuSMGAyXWXmY,Osteria Da Noi 2019,0.93536,10,45.4342734,12.3478522,POINT (12.3478522 45.434273399999995),1374556.619294603,5690150.018192879
ChIJ2UU1lMSxfkcRtcjQsjS4BWk,Bar Da Fiore,0.7683142857142856,14,45.439781,12.3304692,POINT (12.3304692 45.439780999999996),1372621.5525861434,5691023.767020563
ChIJ2eKjbcixfkcR9U0eo0hX_0M,Majer - Piazzale Roma bakery pastry coffee bar,0.91058,10,45.436142,12.320126,POINT (12.320126 45.436142),1371470.1528289705,5690446.451197297
ChIJ2faDPNixfkcRup6eP5HPVD8,MAJER Via Garibaldi,0.8190999999999999,10,45.4320758,12.3523389,POINT (12.3523389 45.4320758),1375056.076453945,5689801.405487103
ChIJ30OM4cCxfkcRhhW2TOfXnWA,La Lista Venezia,0.9851,1,45.4426324,12.3241774,POINT (12.3241774 45.4426324),1371921.1526139702,5691476.158617175
ChIJ3Q5kMWGxfkcR4fo9rJXId18,Caffe Aurora,0.9159333333333332,6,45.4337883,12.3387063,POINT (12.3387063 45.433788299999996),1373538.5023637565,5690073.063974923
ChIJ3SGHKkyxfkcRnA9Gwu-N5dU,Pasta Go ? Espresso,0.13155,2,45.4366763,12.3399727,POINT (12.339972699999999 45.436676299999995),1373679.4773668973,5690531.213867954
ChIJ3Xj28yaufkcRKE_WFThjqq4,Piscopo Marco M.M. Acconciatore,-0.0290428571428571,14,45.4367608,12.3475286,POINT (12.347528599999999 45.436760799999995),1374520.5963073822,5690544.619230001
ChIJ3ZSea341W4YRN-nvR4qTReI,The Hospital at Westlake Medical Center,0.9741,1,30.2958413,-97.8252504,POINT (-97.8252504 30.2958413),-10889857.061252482,3541634.4486587294
ChIJ3bczPwCxfkcRyv3MQvyfVAM,Coop Supermarket,0.1191,2,45.436873,12.339815,POINT (12.339815 45.436873),1373661.9222831992,5690562.41904353
ChIJ3faXZgCxfkcRcXIYPtxDyvU,Ospedale SS. Giovanni e Paolo - Pronto Soccorso - entrata notturna,0.96355,2,45.441189,12.3436568,POINT (12.3436568 45.441189),1374089.5895029285,5691247.151750955
ChIJ3zkWVM-xfkcRj-3yBrK8NlI,La Tecia Vegana,0.9854,1,45.4330017,12.3136035,POINT (12.3136035 45.4330017),1370744.0714502712,5689948.282474543
ChIJ4-oBU9uxfkcR-IOuYizj27k,SUSY STUDIO,0.0,1,45.4398341,12.3324934,POINT (12.332493399999999 45.4398341),1372846.8854994073,5691032.191442979
ChIJ42vDtj-0fkcRkafThDzkr4w,Trattoria Da Terzo,0.67925,2,45.4910345,12.2414721,POINT (12.2414721 45.4910345),1362714.4407320651,5699158.931210202
ChIJ464g_96xfkcR15BseVSeynA,Squero Vecio,0.0,2,45.4414527,12.3420333,POINT (12.342033299999999 45.4414527),1373908.8623096258,5691288.9894115245
ChIJ46E3ZMWxfkcRqq6RL98pX24,Conad city,0.7974,2,45.4371713,12.3281327,POINT (12.3281327 45.437171299999996),1372361.4545959048,5690609.74260582
ChIJ4SjT2s6xfkcRfdU0tYuMN4s,Majer - Santa Margherita Bakery Pastry Coffee Bar,0.8465999999999999,10,45.4334123,12.3242984,POINT (12.3242984 45.4334123),1371934.6222723562,5690013.4173758635
ChIJ4W9dmDF5bIcRy_9o4C-lk1s,Intermountain Health Saint Joseph Hospital,0.36805,12,39.746693,-104.9712458,POINT (-104.97124579999999 39.746693),-11685345.630391557,4829200.38554778
ChIJ4WlQMySxfkcR4oWWUROuE8s,Banca Monte dei Paschi di Siena S.p.A.,-0.296,1,45.4378818,12.3370665,POINT (12.337066499999999 45.4378818),1373355.9606627538,5690722.460311361
ChIJ4_418yOufkcR5QF1M5Eh3_4,Trattoria da Bruno,0.35522,10,45.4372485,12.3394719,POINT (12.3394719 45.437248499999995),1373623.7285659078,5690621.989978145
ChIJ4bDF-U6vfkcRvTHk4UHdAig,SeanStyle,0.4738,1,45.434873,12.3471236,POINT (12.3471236 45.434872999999996),1374475.5119136106,5690245.137122026
ChIJ4bQcVlWxfkcRNTc2TirrjhA,Caff¨¨ Poggi dal 1919,0.83186,10,45.4306598,12.3293217,POINT (12.3293217 45.4306598),1372493.8134704581,5689576.787818605
ChIJ4y7NXY6xfkcRpT-Jozwi4t0,MEA Libera Tutti,0.9437266666666668,15,45.4374562,12.3397949,POINT (12.3397949 45.4374562),1373659.684761434,5690654.940569511
ChIJ56UT99exfkcRW1lhaYWrYu0,Bar Trattoria Chinellato,0.1743,6,45.4344634,12.3414119,POINT (12.341411899999999 45.4344634),1373839.688378047,5690180.159171782
ChIJ5SLI0rOvfkcRbDU8y08plWs,CONAD CITY,0.70855,2,45.417673,12.369029,POINT (12.369029 45.417673),1376914.0098872338,5687516.976643797
ChIJ5TrAJ-2vfkcRKeZOZp7mxs4,Antica Fornace De Majo Restaurant & Terrace,0.8736333333333334,6,45.4562331,12.3588856,POINT (12.358885599999999 45.4562331),1375784.8517643213,5693634.305390373
ChIJ5UUtOgKufkcR2bfPcsS-Dts,Supermercato Coop,0.8348,3,45.4562161,12.3543872,POINT (12.3543872 45.4562161),1375284.0921669367,5693631.6075208895
ChIJ5aMYsaWxfkcR1vVOTJ63MfU,Trattoria Santo Stefano,0.97485,2,45.4326567,12.3302117,POINT (12.3302117 45.432656699999995),1372592.887817264,5689893.554294988
ChIJ5wciOvqxfkcR2w_N8JSx1qw,Venice Art Beauty,0.9083,1,45.4437886,12.3291101,POINT (12.3291101 45.4437886),1372470.2582662061,5691659.60315022
ChIJ607_Mw2xfkcRvL0fys006qE,Parfin Dolse Gourmet,0.3923333333333333,6,45.4424393,12.307737,POINT (12.307737 45.4424393),1370091.0156575325,5691445.52143007
ChIJ60dIRQURyYcRQMqqWxBa8Zo,Mercy Emergency Department - Northwest Arkansas,0.622,1,36.3084066,-94.182968,POINT (-94.182968 36.3084066),-10484400.039159179,4343141.046711855
ChIJ60rt1M6xfkcRJmFX8JpJ7LQ,Ristorante Pizzeria Ai Sportivi,0.9018666666666668,3,45.4338115,12.3236226,POINT (12.3236226 45.4338115),1371859.3925604783,5690076.744310008
ChIJ62Liw9ixfkcRM7UyC4-A7MA,Fastweb Store,0.0,1,45.4438267,12.3280681,POINT (12.3280681 45.443826699999995),1372354.2633567995,5691665.648220873
ChIJ62vLaiu0fkcR7LLPL-jLV4o,Trattoria Siora Rosa,0.8628,2,45.4806627,12.2162086,POINT (12.2162086 45.480662699999996),1359902.1207764093,5697512.07978962
ChIJ63fGUcexfkcRiHYkSRgFFOc,Euronet ATM (Forexchange),0.04612,10,45.4412062,12.3211952,POINT (12.3211952 45.441206199999996),1371589.1756285266,5691249.880632979
ChIJ65XK9lepfkcRFOLOOc9cpOw,Trattoria Al Funghetto,0.9893,1,45.4493054,12.4600984,POINT (12.4600984 45.4493054),1387051.8091220828,5692534.959194547
ChIJ6Q5pXQBnZIgRQ4GpnUv0O_c,Vanderbilt Hospital,0.8126,1,36.1410616,-86.8012877,POINT (-86.8012877 36.1410616),-9662675.14696444,4320048.630641364
ChIJ6THq-5mxfkcRWtP4HQOYbXM,Nonna Bruna,0.95085,4,45.4356925,12.3258002,POINT (12.3258002 45.435692499999995),1372101.8018836295,5690375.142029533
ChIJ6f-9T9qxfkcRnA0o_f8LfSQ,Supermercato Despar Rialto,0.7349,2,45.4369665,12.3350711,POINT (12.335071099999999 45.4369665),1373133.833750825,5690577.252248507
ChIJ6yHgwLixfkcRx9UiMxQnVs0,Station Garden,0.0,1,45.4407919,12.3186528,POINT (12.318652799999999 45.4407919),1371306.156955134,5691184.149711811
ChIJ72z9TyOufkcRfMNTrKRC1T0,Ristorante - Pizzeria da Roberto,0.8748,1,45.4350183,12.3423792,POINT (12.3423792 45.435018299999996),1373947.367721491,5690268.187274829
ChIJ73ef9TaufkcRBJMLBznitp4,Trattoria Da Mario,-0.24215,2,45.4288367,12.3615611,POINT (12.3615611 45.4288367),1376082.6870619387,5689287.600868599
ChIJ75dtaWXywokRNJAsrnm27sE,Saint Joseph's Medical Center,0.0085,2,40.9295654,-73.8975296,POINT (-73.8975296 40.9295654),-8226235.365952861,5001958.120895943
ChIJ75inZtixfkcRj_rA0Q5efss,Trattoria Agli Artisti,0.97315,4,45.4364733,12.3420953,POINT (12.342095299999999 45.436473299999996),1373915.764118055,5690499.009352411
ChIJ78pCMHWvfkcRtyCSkOwez_c,Vetri Restaurant,0.47395,6,45.4560629,12.3562407,POINT (12.356240699999999 45.4560629),1375490.4228431222,5693607.294992576
ChIJ7RD-ysWxfkcRJxWvL01wTPg,La Bottiglia,0.90015,12,45.4377713,12.3272394,POINT (12.3272394 45.4377713),1372262.0128947792,5690704.929878311
ChIJ7SflatDTD4gRVNyCgW82olg,Weiss Memorial Hospital,0.1127285714285714,14,41.9668227,-87.6497799,POINT (-87.6497799 41.9668227),-9757128.866610505,5156010.940264751
ChIJ7Sym6tixfkcRS9s7MPlSBfw,ATM (Euronet),0.0,1,45.4379766,12.3423216,POINT (12.3423216 45.4379766),1373940.9557188216,5690737.50002246
ChIJ7TaZImArT4gRN0SZBf-moIw,CAMC Memorial Hospital: Emergency Room,-0.8698,1,38.3304223,-81.60220249999999,POINT (-81.60220249999999 38.330422299999995),-9083915.629909595,4626209.135350889
ChIJ7UEXXTCufkcRdPJ-681QOiA,Trattoria alla Rampa,0.9672,2,45.4323947,12.3555795,POINT (12.3555795 45.432394699999996),1375416.8183958095,5689851.992828513
ChIJ7X-GKRexfkcRx7ca9m10OoU,Trattoria Pizzeria San Zulian,0.3734,2,45.4359939,12.338979,POINT (12.338979 45.4359939),1373568.859188896,5690422.956389846
ChIJ7bu4GKOvfkcRZw6p6gPTJhY,Elimar Beach Bar & Restaurant,0.3760875,8,45.403763,12.3663125,POINT (12.3663125 45.403763),1376611.6104904937,5685311.263888807
ChIJ7eLrdpWxfkcRXzu8qn2v3GY,Trattoria Da Gigio,0.88,1,45.4436665,12.3271264,POINT (12.3271264 45.4436665),1372249.4337923194,5691640.2303922465
ChIJ7ed1oTZ5bIcRoXF9yFl5_ew,HCA HealthONE Presbyterian St. Luke's,0.5019666666666667,18,39.7467952,-104.9673352,POINT (-104.9673352 39.7467952),-11684910.304390859,4829215.182237864
ChIJ7fgaSa-vfkcRaKoYQt-57Yc,TRATTORIA GARIBALDI,0.9538,6,45.4323794,12.3533935,POINT (12.3533935 45.432379399999995),1375173.4739889354,5689849.565771737
ChIJ7yQKOESvfkcR_EuF0e0pq4c,La Perla Ai Bisatei,0.98975,2,45.4574078,12.3534738,POINT (12.3534738 45.4574078),1375182.4129440463,5693820.730141637
ChIJ84pUQ8mvfkcRqVPOJ64R9lA,Trattoria La Battigia,0.5729500000000001,8,45.4183393,12.3755773,POINT (12.3755773 45.4183393),1377642.9633087954,5687622.645664531
ChIJ874TlM2xfkcRURx51s9br00,Truccatrice a venezia sara venice sole lagunare,0.0,1,45.4384835,12.3390319,POINT (12.3390319 45.4384835),1373574.7479899589,5690817.918484521
ChIJ8XDj8TCufkcRJGwKLaDr_5M,Trattoria Dai Tosi,0.9749,3,45.4312206,12.3572464,POINT (12.3572464 45.431220599999996),1375602.376855013,5689665.745893569
ChIJ8_8dFyaufkcR7JMR2_IHCXM,Cantina Antica Vigna Barwine di Benettelli Ferdinando,0.5973833333333333,12,45.434642,12.347172,POINT (12.347171999999999 45.434642),1374480.8997769654,5690208.49178448
ChIJ8c4ZRNuxfkcRBJ6LsHdv7XM,Farini,0.7081500000000001,4,45.4391291,12.3342051,POINT (12.3342051 45.439129099999995),1373037.431071798,5690920.342412968
ChIJ8dgmsdixfkcRDo9ch-rzKsM,Osteria Alla Staffa,0.8661000000000001,2,45.438392,12.3428127,POINT (12.3428127 45.438392),1373995.62472075,5690803.402176839
ChIJ8x55HQCvfkcR4chZk-VYnXw,Supermarket Luna Market,0.0,3,45.4365315,12.3476479,POINT (12.3476479 45.4365315),1374533.8767226338,5690508.242359308
ChIJ9-ugKwCxfkcRqkhJnaVMXm0,Trattoria Bar Pizzeria,0.2622285714285714,7,45.4383367,12.3181889,POINT (12.318188899999999 45.4383367),1371254.5158433549,5690794.628944373
ChIJ94oh6gavfkcRgKz4weAJrCA,CAFES DO BRASIL di Maria Jose Dos Passos,0.7961125,16,45.4159118,12.3702393,POINT (12.3702393 45.415911799999996),1377048.739866941,5687237.672607937
ChIJ9QINYMOxfkcR6hH0Shnsxbo,Ca' Ve Caff¨¨ S.r.l.,-0.205925,8,45.44048,12.33105,POINT (12.33105 45.44048),1372686.206946396,5691134.665419332
ChIJ9S2czduxfkcRTmOXhLOne9A,CrÃ©dit Agricole Italia,0.0644,1,45.437479,12.336918,POINT (12.336917999999999 45.437478999999996),1373339.429718371,5690658.557685629
ChIJ9SuaEXGxfkcRdwM6ljh9unk,TRATTORIA AL POGGIO,0.9371,1,45.4437003,12.3259961,POINT (12.3259961 45.443700299999996),1372123.6093718759,5691645.593199021
ChIJ9TxT0sixfkcRSu2E-V89JJw,The Caffe Rosso,0.4196,16,45.4345049,12.3235591,POINT (12.323559099999999 45.4345049),1371852.3237728127,5690186.742609627
ChIJ9WhZuDCxfkcRuamB_hLk1NY,Texhair Venezia,0.8357,2,45.4411952,12.3372195,POINT (12.3372195 45.441195199999996),1373372.9925448452,5691248.135417634
ChIJ9YFLCwCxfkcR3ddyifUm9HM,Starbucks - Venezia Rialto,0.39575,16,45.4372878,12.336584,POINT (12.336584 45.4372878),1373302.249008446,5690628.224722046
ChIJ9app8iK0fkcRJ8Jbpvo6-5E,Trattoria Dalmazia,0.9677,1,45.4824529,12.2375445,POINT (12.2375445 45.4824529),1362277.2223000256,5697796.309032758
ChIJ9bTJuc6xfkcRXdZODEaPNc4,Dal Nono Colussi,0.6661166666666666,12,45.4326899,12.3239793,POINT (12.3239793 45.4326899),1371899.1002228442,5689898.82087627
ChIJ9d7HNtexfkcR0hzPtTFWAo4,"Ristorante ""Dallo Zio"" San Marco",0.2711,1,45.4355535,12.338746,POINT (12.338745999999999 45.4355535),1373542.921747541,5690353.091033681
ChIJ9wejcJWxfkcRVsZ54M2dJUA,Trattoria Alla Fontana,0.9364,2,45.4445646,12.3241248,POINT (12.3241248 45.4445646),1371915.2972087546,5691782.726654309
ChIJA9tf5O2xfkcRwmk91TVz0wI,Trattoria San Polo,0.6468,4,45.4373134,12.3304649,POINT (12.330464899999999 45.4373134),1372621.073912333,5690632.286033386
ChIJAQBQz8CxfkcR4qyIvcYaZt0,Supermercato Despar Cannaregio (ex Brek),0.32985,2,45.441884,12.3228477,POINT (12.322847699999999 45.441883999999995),1371773.1310870624,5691357.418285795
ChIJA_xkDjCufkcRVszfhzMNfoc,Bar Mio,0.8718250000000001,8,45.4325521,12.3551792,POINT (12.3551792 45.432552099999995),1375372.257203645,5689876.96141157
ChIJAcPbGcGxfkcRM93r37RUrP4,Trattoria Alle Lanternine,0.9759272727272728,11,45.4428932,12.3324939,POINT (12.3324939 45.4428932),1372846.9411591524,5691517.537232084
ChIJAf_ree6fToYRyJoKl8nAOSg,Texas Health Presbyterian Hospital Dallas,0.9785,1,32.8812304,-96.7623099,POINT (-96.76230989999999 32.8812304),-10771531.066048935,3879549.875649788
ChIJAxMyw82xfkcRssnrRVu2dqo,Gelateria lo Squero,0.9207666666666666,12,45.4308663,12.3266749,POINT (12.326674899999999 45.4308663),1372199.1730422263,5689609.544210941
ChIJAy5F1S-ufkcReQqjg_LgAwo,Giardini della Marinaressa,0.6124,1,45.4314603,12.3525968,POINT (12.352596799999999 45.4314603),1375084.7857506208,5689703.76907792
ChIJBRIbDPWxfkcRTXyHjS-4gs8,da Aldo,0.4215,1,45.4394493,12.3299533,POINT (12.3299533 45.4394493),1372564.122860843,5690971.142324011
ChIJBW7-xK1awokRVkH2JgeMG9o,NYU Langone Hospital - Brooklyn - Emergency Department,0.9985,1,40.6459374,-74.0204237,POINT (-74.0204237 40.6459374),-8239915.874586358,4960256.949751817
ChIJBXRYs9-xfkcRAZHbTwh_0vo,AMO Gourmet SAS Bar,0.3883,16,45.4380526,12.3317356,POINT (12.3317356 45.4380526),1372762.5275892839,5690749.557193066
ChIJBchrhcGxfkcRKvtKrsFGLUQ,Flying Tiger Copenhagen,0.325,1,45.4438025,12.3273253,POINT (12.3273253 45.4438025),1372271.5752390386,5691661.808569223
ChIJBdfMVjCufkcR2KNvuW0YIgY,Trattoria Ai Tosi Grandi,0.5405,8,45.4311806,12.3566688,POINT (12.3566688 45.4311806),1375538.0787171307,5689659.400780487
