place_id,place_title,avg_sentiment,review_count,lat,lng,geometry,x_3857,y_3857
ChIJnQ0dHMmxfkcR4MwKa6C217I,Palazzo Foscarini,0.9282,1,45.434018,12.32168,POINT (12.321679999999999 45.434017999999995),1371643.143317663,5690109.502531646
ChIJnZ3Rtj-0fkcRCRZPzbrkHA0,Banco BPM,0.0,1,45.4918389,12.2420856,POINT (12.2420856 45.4918389),1362782.735239667,5699286.667833367
ChIJncGyS8ixfkcRtCB9Bk5t5iU,Prix Discount Super Market,0.4333333333333333,6,45.4347351,12.3194038,POINT (12.3194038 45.4347351),1371389.7578927195,5690223.260947931
ChIJncoJaVixfkcRurjMBgZ90xs,TUDAY CONAD,0.7485,1,45.4284716,12.3311678,POINT (12.3311678 45.428471599999995),1372699.3203824114,5689229.688461786
ChIJndSrWrZMeUcRQJvmomYyo0E,Centro Estetico Jacqueline Wellness and Beauty Lido di Venezia,0.190375,16,45.4028613,12.3613889,POINT (12.3613889 45.4028613),1376063.517845624,5685168.2998027
ChIJnfh-QKyxfkcR4nRlnMX3dBg,CONAD CITY,0.5840666666666667,3,45.434023,12.3240456,POINT (12.3240456 45.434022999999996),1371906.4807050836,5690110.295710411
ChIJnxzDhEGlfkcRY0RcwWctjm8,Trattoria da Scarso,0.8591500000000001,2,45.3721888,12.3375556,POINT (12.3375556 45.372188799999996),1373410.4070257007,5680306.548420511
ChIJnzXLmlKxfkcRjyXKJnlQTZw,Zakir restaurant,0.0,1,45.4416249,12.3340967,POINT (12.3340967 45.4416249),1373025.364038996,5691316.310128177
ChIJo7Gd6SWufkcR69KQsc33ux4,Trattoria Pizzeria da Paolo,-0.0082,4,45.4345777,12.3496718,POINT (12.3496718 45.4345777),1374759.1762400502,5690198.291399032
ChIJo7tJWQGufkcRdofgsOZj4JE,Bar Da lce,0.6600857142857143,7,45.4568861,12.3572659,POINT (12.3572659 45.4568861),1375604.5475850834,5693737.935933867
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,0.97975,2,45.432769,12.324265,POINT (12.324264999999999 45.432769),1371930.9042013637,5689911.368677288
ChIJoQ5z1OKxfkcRDjYGWnOknUs,Venice Duck Store - The Original,0.9524,1,45.4407988,12.335227,POINT (12.335227 45.440798799999996),1373151.1884594394,5691185.244429935
ChIJoR0s-9OxfkcR4gMNM9LHxuc,60/40 Take Away,0.9406,14,45.430212,12.3335298,POINT (12.333529799999999 45.430212),1372962.2570196653,5689505.755240072
ChIJoZ7wD8SxfkcRnG6X0BnuTho,Trattoria Alla Ferrata,0.9509,1,45.4402911,12.3252708,POINT (12.3252708 45.440291099999996),1372042.8693452037,5691104.6957451925
ChIJoapdvcWxfkcRYB83-PdD1X4,L'archivio,0.7920166666666667,24,45.4372707,12.3272777,POINT (12.3272777 45.4372707),1372266.2764312765,5690625.511894014
ChIJoaq7-q2vfkcRcir9UrsYtT0,Prix,0.4215,1,45.4172503,12.3727791,POINT (12.372779099999999 45.4172503),1377331.4691096577,5687449.940977653
ChIJocmHN8KxfkcR5AejdWA0HjM,Dama Restaurant Venezia,0.9337166666666666,6,45.4444309,12.323638,POINT (12.323637999999999 45.4444309),1371861.1068806364,5691761.513115382
ChIJp1ItsNmxfkcR-8zfdU1E6Pg,Pizzeria Birreria Barbanera,0.9609857142857144,28,45.4364218,12.3395394,POINT (12.3395394 45.4364218),1373631.2426315364,5690490.83925975
ChIJp1sxCUixfkcRpY8V_Mk6nUc,CLC Art concept store,0.0,2,45.4387226,12.3287319,POINT (12.3287319 45.4387226),1372428.157234788,5690855.851373426
ChIJp3E4MI-xfkcRMke-YEst-2g,Crai SanMarco Supermarket,0.4397,3,45.4348309,12.3376175,POINT (12.337617499999999 45.4348309),1373417.297702181,5690238.458458421
ChIJp8qkZs-xfkcRhQyan0VkUgA,Al Vecio Forno,0.9779,2,45.435808,12.3262592,POINT (12.326259199999999 45.435807999999994),1372152.8975299038,5690393.46502064
ChIJpRrqE9ixfkcR0jtQYBcvoqo,Antica Osteria Ai Tre Leoni,0.9776,4,45.4355845,12.3417943,POINT (12.3417943 45.4355845),1373882.2569513263,5690358.008876972
ChIJpS7JbIexfkcRuot-2YvxpKU,Oppa Ristorante coreana e cinese,0.92936,10,45.4421384,12.3217142,POINT (12.321714199999999 45.4421384),1371646.9504442483,5691397.780936854
ChIJpUqC2NCxfkcR9hina6HP1l4,Deutsche Bank,0.0119999999999999,2,45.4361922,12.3350156,POINT (12.3350156 45.4361922),1373127.655519086,5690454.415015032
ChIJpVrcEduxfkcRakLUKxMDp6E,Giuman Veronica,0.5730000000000001,2,45.4379915,12.3341692,POINT (12.3341692 45.437991499999995),1373033.4347020783,5690739.863861208
ChIJpW3ERVCxfkcR-JIbXVo05jQ,Maramao,0.9136,21,45.4441159,12.3329644,POINT (12.3329644 45.4441159),1372899.3169795708,5691711.533772164
ChIJp_9FIVOufkcRFRjH3nrpAs0,Minimarket Coop,0.2207428571428571,7,45.421781,12.378795,POINT (12.378795 45.421780999999996),1378001.156034321,5688168.487325639
ChIJpwifHtCxfkcR5WrUIZoix5s,Alimentari De Rossi Paolo,0.8913,2,45.4344393,12.3298189,POINT (12.3298189 45.4344393),1372549.1615212804,5690176.336020945
ChIJpzPuZFaxfkcRaMv5GutoGpo,Carmagnola Head,0.312,2,45.4342027,12.3394281,POINT (12.3394281 45.4342027),1373618.8527722112,5690138.802601896
ChIJq0-QctqxfkcR1BhNSoHhOEE,Caff¨¨ alla citt¨¤ di Torino,0.2968166666666667,24,45.4358795,12.3350555,POINT (12.3350555 45.4358795),1373132.0971667685,5690404.807843452
ChIJq1_zPoKxfkcR3Z_fgeJXzA0,BB - Parrucchieri,0.2922857142857143,14,45.4362729,12.3422788,POINT (12.342278799999999 45.4362729),1373936.1912446157,5690467.217422133
ChIJq6UHkjSxfkcRlhiVQZySClM,Bailo Supermercati,0.4819333333333333,3,45.4397383,12.3372441,POINT (12.3372441 45.439738299999995),1373375.7310043187,5691016.992584936
ChIJq6rWOdexfkcRf4EwoRS2zq0,Stone Island,0.9059,1,45.4337161,12.336694,POINT (12.336694 45.4337161),1373314.4941524332,5690061.610527999
ChIJqSV1uA-0fkcRJnFtTmvelWs,Trattoria al Camionista,0.5965,2,45.4831027,12.255133,POINT (12.255132999999999 45.483102699999996),1364235.1651638432,5697899.479718504
ChIJqY-WmQKufkcRGIc5BHsVexI,B Restaurant alla Vecchia Pescheria,0.928425,4,45.4539861,12.3517028,POINT (12.3517028 45.453986099999995),1374985.2661258513,5693277.717574402
ChIJqYxb0tmxfkcRT8DsjCNJZno,Caff¨¨ Vero,0.1181428571428571,14,45.4352264,12.339397,POINT (12.339397 45.4352264),1373615.3907360474,5690301.200019618
ChIJq_jlPAezfkcRh4fokd-JhlE,Trattoria Da Ugo,0.4722666666666666,12,45.4853543,12.2883853,POINT (12.2883853 45.4853543),1367936.7942675482,5698256.982177648
ChIJq_t62QixfkcRKQN7NSyKNvQ,Supermercato Coop,0.7906,1,45.4421102,12.3331447,POINT (12.3331447 45.442110199999995),1372919.3878837607,5691393.306766095
ChIJqcs2AV6xfkcR7rly0S0skfQ,Ristorante Al Mercante,0.9563,1,45.4360573,12.3389414,POINT (12.3389414 45.436057299999995),1373564.673576042,5690433.014253955
ChIJqzo0lMaxfkcRhwRo4Wp1DqU,Trefanti,0.957275,8,45.4397118,12.3249208,POINT (12.3249208 45.4397118),1372003.9075234258,5691012.788312474
ChIJr0jY-mCxfkcR1ryGjqR11Sg,Panini e Vini da Babbo,0.9310090909090908,11,45.4338722,12.3241711,POINT (12.3241711 45.433872199999996),1371920.4513011782,5690086.373469741
ChIJr18EQdCxfkcR0Z_-pCW8Mqc,Maneki Neko,0.9785,1,45.4342008,12.331658,POINT (12.331658 45.4342008),1372753.8891967982,5690138.501192998
ChIJr46aRdexfkcRAKuGmkazWWE,CrÃ©dit Agricole Italia,0.9431,1,45.435782,12.334506,POINT (12.334506 45.435781999999996),1373070.9271065774,5690389.340361363
ChIJr6O5GmWxfkcRj7m31gy9rXk,Da Mario & I Fioi,0.7434857142857142,14,45.4397119,12.340673,POINT (12.340672999999999 45.4397119),1373757.4344062998,5691012.80417765
ChIJr6rjRNqxfkcR6MWYsM1pwTI,Coop,-0.0168499999999999,2,45.4364907,12.3343808,POINT (12.3343808 45.4364907),1373056.9899063304,5690501.769734918
ChIJrZkzKsqxfkcROfUnpmXBz5Y,Trattoria Anzolo Raffaele,0.92045,2,45.4321269,12.3192372,POINT (12.3192372 45.4321269),1371371.2120655533,5689809.511498434
ChIJre9iKgCxfkcRQqjaKl-0xfc,Shop Enoteca,0.8655714285714285,7,45.4389487,12.3339249,POINT (12.3339249 45.4389487),1373006.2393504777,5690891.721977928
ChIJrfD7w-CqFIcRU7qTi-Ga6-Y,UCHealth Pikes Peak Regional Hospital,0.3783,3,38.9743417,-105.0738612,POINT (-105.0738612 38.9743417),-11696768.724467104,4717996.907387638
ChIJs37qohKxfkcRBxRHcwCk91Q,Zoja Restaurant,0.6385625,8,45.4445121,12.324655,POINT (12.324655 45.4445121),1371974.318802773,5691774.396724652
ChIJs4f3kcuxfkcR2X7NorkQ1X0,CONAD CITY,0.7373,3,45.43066,12.3215101,POINT (12.3215101 45.430659999999996),1371624.2301361773,5689576.819543866
ChIJs53k3cCxfkcReaJAc_adKKI,Euronet ATM (Venice Art Style),0.0086,3,45.4421184,12.3232901,POINT (12.3232901 45.4421184),1371822.3788297893,5691394.607765871
ChIJs7sageuxfkcRrN5CiATrh_U,W.j nail,0.0,1,45.4355526,12.3250453,POINT (12.3250453 45.4355526),1372017.7668000297,5690352.948257628
ChIJsaKihzmufkcRrk3bQDfBnpE,Campo San Piero de Casteo,0.4523,12,45.4347133,12.3590844,POINT (12.359084399999999 45.4347133),1375806.982079091,5690219.80264539
ChIJsbe1Iyi0fkcRofdwa-8di9s,BNL BNP Paribas,0.0,1,45.4764167,12.2233037,POINT (12.223303699999999 45.4764167),1360691.9436955368,5696837.98040217
ChIJscIFPw2xfkcRR-fz7lDMMnk,Rimani Venezia,0.8078333333333333,3,45.4412057,12.3374778,POINT (12.3374778 45.4412057),1373401.7463693172,5691249.801305
ChIJsf45WwCzfkcRyDszW7WyDkQ,Trattoria Bar Pizzeria at Camping Rialto,-0.0037714285714285,14,45.4842432,12.2834229,POINT (12.2834229 45.484243199999995),1367384.3824264356,5698080.563185291
ChIJsxptx8ixfkcRTzdbReB2cQk,Caffetteria Tre Ponti,0.2685,14,45.4369408,12.3202725,POINT (12.3202725 45.436940799999995),1371486.4611343716,5690573.175097737
ChIJt1f70M2xfkcRM0L0xl1wMx4,La Rivista Restaurant,0.7525375,8,45.4304569,12.3281207,POINT (12.3281207 45.430456899999996),1372360.1187620154,5689544.602598746
ChIJt62djN6xfkcRtBKtGbOFQI4,Beccafico Guna Restaurant,0.9615666666666668,6,45.4330708,12.3306966,POINT (12.3306966 45.433070799999996),1372646.8666383498,5689959.244013909
ChIJtRsV2NCxfkcR010nUbkQ7xs,Moncler Venezia,0.8811,2,45.4331159,12.335387,POINT (12.335386999999999 45.4331159),1373168.9995779665,5689966.398368838
ChIJtSHNxt6xfkcRFPVt-xZ9s4w,Trattoria - Pizzeria La Perla Venezia,0.56365,2,45.4412193,12.3372678,POINT (12.3372678 45.4412193),1373378.3692762502,5691251.959026241
ChIJtUq2I9exfkcRfGSjEE9peO4,BALENCIAGA,0.5411,1,45.4332878,12.3362891,POINT (12.3362891 45.433287799999995),1373269.4208906111,5689993.667459232
ChIJt_1GUCGufkcRc3bL5dAtWsI,Pizzer¨ªa Trattoria Alla Fonte,0.6802666666666667,3,45.434652,12.3472956,POINT (12.347295599999999 45.434652),1374494.6588660274,5690210.078159625
ChIJtfpqidyxfkcRD_bn9OgDGjE,Brasilla take away,0.8550142857142857,14,45.440566,12.3354517,POINT (12.3354517 45.440566),1373176.2019490208,5691148.309666315
ChIJtwq5UFKsfkcRPiQTh7XiBZc,Trattoria Da Primo,0.5934,4,45.4853103,12.41798,POINT (12.41798 45.485310299999995),1382363.2102810552,5698249.995849521
ChIJty6wSdS_yIARrkqysiPz_cw,ER at South Summerlin,0.93096,10,36.1159139,-115.31743,POINT (-115.31743 36.115913899999995),-12837077.587188968,4316582.690090526
ChIJu-kBVwGufkcRzSrmXr1XDmM,Parco Navagero,0.70235,2,45.4567653,12.3577574,POINT (12.357757399999999 45.4567653),1375659.2611148083,5693718.764986351
ChIJu1VzSjqvfkcRHybCrUjzrNY,Trattoria del Local,0.9422,3,45.4356539,12.3451257,POINT (12.345125699999999 45.4356539),1374253.106702955,5690369.01851013
ChIJu1_DqRmwfkcRimH_WrbinWI,Sagra Rooftop Restaurant and Bar,0.8289166666666667,12,45.4065857,12.3212337,POINT (12.321233699999999 45.4065857),1371593.4614289221,5685758.816321313
ChIJu2dOT9exfkcRvvMggtJCN9Q,Hard Rock Cafe,0.958475,16,45.4341059,12.3368577,POINT (12.3368577 45.4341059),1373332.717153076,5690123.446624587
ChIJu93YP16xfkcRdkQTPa9kswQ,Port San Giuliano,-0.4215,1,45.4662324,12.2805604,POINT (12.280560399999999 45.466232399999996),1367065.7303840402,5695221.317309208
ChIJu9Vua9uxfkcRmWZCVM1S9ok,MODE HAIR ANDREA,0.6531,1,45.4387721,12.3342838,POINT (12.3342838 45.4387721),1373046.1919157233,5690863.704500998
ChIJuQj3edmxfkcR2ecf0hiN8H8,Farini,0.9212666666666666,12,45.4375254,12.33825,POINT (12.338249999999999 45.4375254),1373487.7072801075,5690665.918838732
ChIJuSRmfDaxfkcRfjXyvsdQCL4,Ristorante Due Fratelli,0.9731,1,45.444142,12.3287319,POINT (12.3287319 45.444142),1372428.157234788,5691715.674907142
ChIJuWpt1savfkcRQLNBVnXf78g,Bar Spiaggia 2,0.228325,32,45.4175616,12.3799774,POINT (12.3799774 45.4175616),1378132.7802002348,5687499.309755239
ChIJuXoBWtGxfkcRyUzXIM8xANs,Oro Restaurant,-0.1862285714285714,7,45.4322133,12.3329034,POINT (12.3329034 45.4322133),1372892.5264906322,5689823.217178121
ChIJua6CaM-xfkcRvVH0un-7oyk,Trattoria Ca' Foscari al Canton,0.4256999999999999,2,45.4355179,12.3261143,POINT (12.326114299999999 45.4355179),1372136.7673356878,5690347.443449238
ChIJud_DMMuxfkcR54bGvTxaSvY,Minimarket Coop,0.3979125,8,45.4438405,12.3294601,POINT (12.329460099999999 45.4438405),1372509.2200879839,5691667.83777503
ChIJudiCame0fkcRJ_lAO25Q3wA,Pasticceria Cafe' Retr¨°,0.8280875,16,45.5053189,12.2507699,POINT (12.2507699 45.5053189),1363749.467093563,5701427.528213128
ChIJuypz9F-xfkcRkm6SYPQiX_M,Supermercato DESPAR San Marco,0.71065,2,45.4355296,12.3334439,POINT (12.333443899999999 45.435529599999995),1372952.694675406,5690349.299536991
ChIJv-mp6M-xfkcRzhId0H8OqQk,Al Ponte Del Lovo,0.89645,8,45.436558,12.3358644,POINT (12.3358644 45.436558),1373222.1435028713,5690512.44639481
ChIJv7GupNexfkcR6wVcaJVlSH8,Caff¨¨ Gelateria Al Todaro Dal 1948,0.96745,4,45.4332609,12.3395413,POINT (12.339541299999999 45.4332609),1373631.454138569,5689989.400213892
ChIJv9VITc-xfkcRNkZy5oCc8uI,Al Nono Risorto,0.87845,2,45.4397051,12.3313417,POINT (12.3313417 45.4397051),1372718.6788418603,5691011.7253457885
ChIJvWmzvnGxfkcRBx0hSMuy-go,Banca Monte dei Paschi di Siena S.p.A.,0.5994,1,45.440666,12.3227805,POINT (12.322780499999999 45.440666),1371765.650417281,5691164.1750959335
ChIJvXixAQCxfkcRLiGhSFNDRyM,Trattoria DiGiorgio,0.9448,6,45.4358481,12.3442607,POINT (12.3442607 45.4358481),1374156.8153434186,5690399.826518098
ChIJvbUGCAKufkcR4q_WbA1JJeM,Trattoria Ai Frati,0.8685,1,45.456271,12.352562,POINT (12.352561999999999 45.456271),1375080.9118323412,5693640.32005527
ChIJveaCT5GvfkcRbzyvpIZlAtk,Beauty Lab,0.0,1,45.3973106,12.3580674,POINT (12.3580674 45.3973106),1375693.7701569542,5684288.289332612
ChIJvwqUPC2vfkcRzY-C6CQzj08,Frutta e verdura,0.59615,2,45.4269018,12.36138,POINT (12.361379999999999 45.426901799999996),1376062.527102156,5688980.690000894
ChIJvxfDXrKtfkcR7chnZNc6SSQ,Bar Cafe Palmisano,0.42675,24,45.4854051,12.4176592,POINT (12.4176592 45.4854051),1382327.4989884088,5698265.048217821
ChIJw2lDew2xfkcR-0navO9PXeI,Bacaro Risorto Cannaregio,0.875,1,45.4404043,12.3371213,POINT (12.3371213 45.4404043),1373362.0609708494,5691122.655326118
ChIJw6N8XhSxfkcR5Bqhww9G0_w,OVS,0.0,1,45.4356864,12.3356681,POINT (12.3356681 45.435686399999994),1373200.2914868284,5690374.174322821
ChIJw9zQZMexfkcRIeWOgVng8Lg,Relaxation & Coffee,-0.6013666666666667,6,45.4413215,12.3214797,POINT (12.3214797 45.4413215),1371620.8460236571,5691268.173683377
ChIJwSLH1NuxfkcR5vvWzfsdDIE,Trattoria Aquila Nera,0.29718,10,45.4374923,12.3372011,POINT (12.3372011 45.437492299999995),1373370.9442662145,5690660.667670706
ChIJwUL588tJeUcR7afaLVBlE1A,Treviso General Hospital,0.6254,1,45.6605287,12.2621551,POINT (12.2621551 45.6605287),1365016.8617601425,5726114.595734329
ChIJwYdmEgKufkcRa9-B6zaefTU,Bar Gelateria al Ponte,0.8642375,16,45.4561321,12.3527142,POINT (12.3527142 45.4561321),1375097.8546588398,5693618.27688361
ChIJw_DAkAGufkcRHbnlLZg0csk,UniCredit,0.0,1,45.4352953,12.3248673,POINT (12.3248673 45.4352953),1371997.9519306684,5690312.130263242
ChIJwbEhVNexfkcR39GWqvYqRaQ,BNL,0.72605,2,45.4347644,12.3364954,POINT (12.336495399999999 45.4347644),1373292.3861015618,5690227.909035562
ChIJwcwOroSvfkcR5YZ9-I7KFQQ,Arbor Store Donna,0.0,1,45.4155565,12.3703185,POINT (12.3703185 45.4155565),1377057.5563706118,5687181.32757942
ChIJx1VMWs-xfkcRaHrmdccQx4M,Impronta Restaurant Venice,0.9826428571428572,7,45.435856,12.325378,POINT (12.325377999999999 45.435856),1372054.8027946167,5690401.079781223
ChIJx46UB9yxfkcRj7gPA7J6pWU,Osteria da Alex,0.88775,8,45.439726,12.3378129,POINT (12.3378129 45.439726),1373439.049530682,5691015.041167661
ChIJxUzOUqQMIocRxmUoXTn_7Hs,Lovelace Medical Center,0.8565,1,35.0867126,-106.6385235,POINT (-106.63852349999999 35.0867126),-11870946.134966537,4175671.292704387
ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,0.3108333333333333,3,45.4457715,12.320117,POINT (12.320117 45.4457715),1371469.1509535532,5691974.22197478
ChIJxVy4StyxfkcReOwnrRJRXVs,Puppa Bar Venezia,0.94026,5,45.4419169,12.3378094,POINT (12.3378094 45.441916899999995),1373438.659912464,5691362.638130973
ChIJxWpUq9mxfkcRLETYabXZfJs,Ristorante Da Carletto,0.973,1,45.4366824,12.3401086,POINT (12.340108599999999 45.436682399999995),1373694.605685696,5690532.181591643
ChIJxX_xlieufkcRctTNgMod7QM,Trattoria Da Giorgio,-0.8369,1,45.4363069,12.3423586,POINT (12.342358599999999 45.4363069),1373945.074539981,5690472.611254647
ChIJx_80JCaufkcRi7jqrdlen0c,Taverna Scalinetto - Ristorante,0.9897,2,45.4342802,12.3463919,POINT (12.346391899999999 45.434280199999996),1374394.0594421974,5690151.0969209
ChIJxbF0LdexfkcRB4C2pzsUF0o,VERSACE,0.9506,1,45.4332449,12.3356678,POINT (12.3356678 45.4332449),1373200.2580909813,5689986.8620763635
ChIJy9sBbyqxfkcROTisRbt6vEQ,Banca della Marca - Credito Cooperativo,0.0,2,45.4349137,12.3357847,POINT (12.3357847 45.434913699999996),1373213.271339455,5690251.59369704
ChIJyTnRIgCxfkcR5E2Ye2yMCBM,Fusion Puppa,0.9175,1,45.4398095,12.3407236,POINT (12.340723599999999 45.439809499999996),1373763.067172534,5691028.288602229
ChIJyb88RNuxfkcRfUOfQ7trGy0,Minimarket Coop,0.0986875,8,45.4375644,12.3316233,POINT (12.331623299999999 45.4375644),1372750.026410468,5690672.106019515
ChIJyyJJpiiufkcRl1lfHtB_gsU,Al Gabbiano,0.96874,20,45.4339416,12.3474006,POINT (12.3474006 45.4339416),1374506.3474125606,5690097.382768846
ChIJz3btdpWxfkcRjJxW1Kb3Bu4,Estetica Primavera,0.0,2,45.4454568,12.320504,POINT (12.320504 45.445456799999995),1371512.2315964901,5691924.289044206
ChIJz56n2y-vfkcR7Cq-ilchV-4,Osteria ai Schiavoni,-0.0444999999999999,2,45.4337875,12.3466131,POINT (12.346613099999999 45.4337875),1374418.683313561,5690072.937066843
ChIJz5zERzqufkcRfL2aIhSYXoI,Poste Vecie,0.4496666666666667,6,45.4396357,12.3335931,POINT (12.3335931 45.4396357),1372969.3035434324,5691000.714922162
ChIJz8-Fi9hzIocRLutDGwq91bo,Albuquerque ER & Hospital,0.7301000000000001,24,35.1831834,-106.6649613,POINT (-106.6649613 35.1831834),-11873889.177400231,4188802.985217911
ChIJz93Vo8exfkcRjaZHHDKfs1Q,Zanze XVI,0.9603,1,45.4388427,12.3212874,POINT (12.3212874 45.438842699999995),1371599.4392855775,5690874.905135276
ChIJz9iqFrixfkcRK5g8t1KreiE,Supermercato Coop,0.8240999999999999,3,45.439554,12.3179101,POINT (12.317910099999999 45.439554),1371223.4799693215,5690987.753100755
ChIJzQCiNNuxfkcRJ2ZM6z6ySdM,Splendid Star San Marco Square and the Splendid Star Bridge of Sighs,0.2714,2,45.4355302,12.3384929,POINT (12.3384929 45.435530199999995),1373514.7467844214,5690349.394720988
ChIJzXLx79uxfkcRsgMQ4fuqVG4,Malibran Restaurant & Pizzeria,0.9806666666666668,6,45.4390405,12.3374713,POINT (12.337471299999999 45.4390405),1373401.0227926269,5690906.286023791
ChIJzY4LK9-xfkcRSZihPE8U-bg,Minimarket Coop,0.4279714285714285,7,45.4324532,12.3538309,POINT (12.3538309 45.4324532),1375222.1651342085,5689861.27275754
